"dataname","replacement","Npredator","Nprey","Nconsumed.mean","Nconsumed.var","Nconsumed.se","n","log.Nconsumed.mean","log.Nconsumed.var","log.Npredator"
"Lang_2012_Pt_10",FALSE,3,640,117.25,884.25,7.43408535059963,4,4.76430840732639,6.78473982808559,1.09861228866811
"Lang_2012_Pt_10",FALSE,4,640,162,2168,11.6404467268228,4,5.08759633523238,7.68156036255954,1.38629436111989
"Lang_2012_Pt_20",FALSE,2,1,0.4,0.3,0.109544511501033,5,-0.916290731874155,-1.20397280432594,0.693147180559945
"Lang_2012_Pt_20",FALSE,3,1,0.25,0.25,0.125,4,-1.38629436111989,-1.38629436111989,1.09861228866811
"Lang_2012_Pt_20",FALSE,4,1,0.2,0.2,0.0894427190999916,5,-1.6094379124341,-1.6094379124341,1.38629436111989
"Lang_2012_Pt_20",FALSE,1,2,1,0.666666666666667,0.204124145231932,4,0,-0.405465108108164,0
"Lang_2012_Pt_20",FALSE,2,2,0.8,0.7,0.167332005306815,5,-0.22314355131421,-0.356674943938732,0.693147180559945
"Lang_2012_Pt_20",FALSE,3,2,1,0.666666666666667,0.204124145231932,4,0,-0.405465108108164,1.09861228866811
"Lang_2012_Pt_20",FALSE,4,2,0.5,0.333333333333333,0.144337567297406,4,-0.693147180559945,-1.09861228866811,1.38629436111989
"Lang_2012_Pt_20",FALSE,1,5,0.5,0.333333333333333,0.144337567297406,4,-0.693147180559945,-1.09861228866811,0
"Lang_2012_Pt_20",FALSE,2,5,1.5,1.66666666666667,0.322748612183951,4,0.405465108108164,0.510825623765991,0.693147180559945
"Lang_2012_Pt_20",FALSE,3,5,1.5,1.66666666666667,0.322748612183951,4,0.405465108108164,0.510825623765991,1.09861228866811
"Lang_2012_Pt_20",FALSE,4,5,2,1.33333333333333,0.288675134594813,4,0.693147180559945,0.287682072451781,1.38629436111989
"Lang_2012_Pt_20",FALSE,1,10,2.75,3.58333333333333,0.473242362150023,4,1.01160091167848,1.27629346590556,0
"Lang_2012_Pt_20",FALSE,2,10,2.75,4.25,0.515388203202208,4,1.01160091167848,1.44691898293633,0.693147180559945
"Lang_2012_Pt_20",FALSE,3,10,5.25,8.91666666666667,0.746519702798705,4,1.65822807660353,2.18792218467391,1.09861228866811
"Lang_2012_Pt_20",FALSE,4,10,6,5.5,0.469041575982343,5,1.79175946922805,1.70474809223843,1.38629436111989
"Lang_2012_Pt_20",FALSE,1,20,5.5,6.33333333333333,0.629152869605896,4,1.70474809223843,1.84582669049833,0
"Lang_2012_Pt_20",FALSE,2,20,7,11.3333333333333,0.841625411530173,4,1.94591014905531,2.42774823594805,0.693147180559945
"Lang_2012_Pt_20",FALSE,3,20,10.75,20.25,1.125,4,2.37490575457367,3.00815479355255,1.09861228866811
"Lang_2012_Pt_20",FALSE,4,20,10.75,14.9166666666667,0.965552518854706,4,2.37490575457367,2.70247915605275,1.38629436111989
"Lang_2012_Pt_20",FALSE,1,40,13.5,40.3333333333333,1.58771324027147,4,2.60268968544438,3.69717825692863,0
"Lang_2012_Pt_20",FALSE,2,40,16.75,124.25,2.78668710120099,4,2.81839825827108,4.82229566497674,0.693147180559945
"Lang_2012_Pt_20",FALSE,3,40,19.8,36.7,1.21161049846888,5,2.98568193770049,3.60277675506052,1.09861228866811
"Lang_2012_Pt_20",FALSE,4,40,15.75,32.25,1.41972708645007,4,2.75684036527164,3.47351804324178,1.38629436111989
"Lang_2012_Pt_20",FALSE,1,80,22.25,10.9166666666667,0.826009483399959,4,3.10234200861225,2.39029067341315,0
"Lang_2012_Pt_20",FALSE,2,80,29.2,69.7,1.66973051717934,5,3.37416870927424,4.24420031776648,0.693147180559945
"Lang_2012_Pt_20",FALSE,3,80,39,432,5.19615242270663,4,3.66356164612965,6.06842558824411,1.09861228866811
"Lang_2012_Pt_20",FALSE,4,80,41.2,77.7,1.76295206968312,5,3.71843825635548,4.3528552573736,1.38629436111989
"Lang_2012_Pt_20",FALSE,1,120,27.5,48.3333333333333,1.73805446788452,4,3.31418600467253,3.87812145375246,0
"Lang_2012_Pt_20",FALSE,2,120,43.5,483,5.49431524395898,4,3.77276093809464,6.18001665365257,0.693147180559945
"Lang_2012_Pt_20",FALSE,3,120,62.2,290.2,3.40705151120437,5,4.13035499974513,5.67057034045009,1.09861228866811
"Lang_2012_Pt_20",FALSE,4,120,69.25,284.916666666667,4.2198686788414,4,4.23772314506745,5.6521967398513,1.38629436111989
"Lang_2012_Pt_20",FALSE,1,160,43.75,426.916666666667,5.16549045751385,4,3.77849161280362,6.0565888341512,0
"Lang_2012_Pt_20",FALSE,2,160,56.6,332.8,3.64856136031724,5,4.03600898520914,5.80754170894705,0.693147180559945
"Lang_2012_Pt_20",FALSE,3,160,84.5,681.666666666667,6.52718673447195,4,4.43675153436313,6.52454077980879,1.09861228866811
"Lang_2012_Pt_20",FALSE,4,160,69.75,230.916666666667,3.79898561022106,4,4.24491742070147,5.44205689507498,1.38629436111989
"Lang_2012_Pt_20",FALSE,1,320,36.5,771.666666666667,6.94472221666689,4,3.59731226058845,6.64855267785222,0
"Lang_2012_Pt_20",FALSE,2,320,71,366,4.78278161742725,4,4.26267987704132,5.90263333340137,0.693147180559945
"Lang_2012_Pt_20",FALSE,3,320,111.25,644.25,6.34552007324853,4,4.71177992104635,6.46808684953247,1.09861228866811
"Lang_2012_Pt_20",FALSE,4,320,94,436.666666666667,5.22414267288583,4,4.54329478227,6.07917012752709,1.38629436111989
"Lang_2012_Pt_20",FALSE,1,640,58.8,1091.2,6.60666330306003,5,4.07414185490458,6.9950332870892,0
"Lang_2012_Pt_20",FALSE,2,640,98.75,492.916666666667,5.55043166489478,4,4.59259140378123,6.20034012662449,0.693147180559945
"Lang_2012_Pt_20",FALSE,3,640,121.5,735,6.77772085586298,4,4.7999142627806,6.59987049921284,1.09861228866811
"Lang_2012_Pt_20",FALSE,4,640,116.25,812.916666666667,7.1279233768796,4,4.75574304446747,6.70062860326921,1.38629436111989
"Long_2012",FALSE,2,2,1.8,0.2,0.0894427190999916,5,0.587786664902119,-1.6094379124341,0.693147180559945
"Long_2012",FALSE,1,5,3,2,0.282842712474619,5,1.09861228866811,0.693147180559945,0
"Long_2012",FALSE,2,5,3.6,1.3,0.228035085019828,5,1.28093384546206,0.262364264467491,0.693147180559945
"Long_2012",FALSE,1,10,5.8,3.7,0.384707681233427,5,1.75785791755237,1.30833281965018,0
"Long_2012",FALSE,2,10,6.6,3.3,0.363318042491699,5,1.88706964903238,1.19392246847243,0.693147180559945
"Long_2012",FALSE,1,25,6.8,25.2,1.00399203184089,5,1.91692261218206,3.22684399451738,0
"Long_2012",FALSE,2,25,14.4,4.3,0.414728827066554,5,2.66722820658195,1.45861502269952,0.693147180559945
"Long_2012",FALSE,1,50,7.6,8.8,0.593295878967653,5,2.02814824729229,2.17475172148416,0
"Long_2012",FALSE,2,50,17.2,22.2,0.94233751915118,5,2.84490938381941,3.10009228887823,0.693147180559945
"Mansour_1991",FALSE,1,4,1.295,16.499844,0.677,6,0.258510695151501,2.80335092631639,0
"Mansour_1991",FALSE,2,4,1.657,17.842176,0.704,6,0.505008738444426,2.88156509280792,0.693147180559945
"Mansour_1991",FALSE,4,4,1.593,9.771876,0.521,6,0.465619030927911,2.27950846399857,1.38629436111989
"Mansour_1991",FALSE,1,16,14.156,20.304036,0.751,6,2.65013856248322,3.01081968402011,0
"Mansour_1991",FALSE,2,16,11.743,199.317924,2.353,6,2.46325731838294,5.29490115794656,0.693147180559945
"Mansour_1991",FALSE,4,16,8.973,240.746256,2.586,6,2.19422006831592,5.48374349915544,1.38629436111989
"Medoc_2015_be",TRUE,1,5,1.75,0.916666666666667,0.239356776939085,4,0.559615787935423,-0.0870113769896298,0
"Medoc_2015_be",TRUE,2,5,3,0.666666666666667,0.204124145231932,4,1.09861228866811,-0.405465108108164,0.693147180559945
"Medoc_2015_be",TRUE,1,10,2,2,0.353553390593274,4,0.693147180559945,0.693147180559945,0
"Medoc_2015_be",TRUE,2,10,3.75,0.916666666666667,0.239356776939085,4,1.32175583998232,-0.0870113769896298,0.693147180559945
"Medoc_2015_be",TRUE,5,10,8.5,1.66666666666667,0.322748612183951,4,2.14006616349627,0.510825623765991,1.6094379124341
"Medoc_2015_be",TRUE,1,20,3.5,1.66666666666667,0.322748612183951,4,1.25276296849537,0.510825623765991,0
"Medoc_2015_be",TRUE,2,20,4.25,4.25,0.515388203202208,4,1.44691898293633,1.44691898293633,0.693147180559945
"Medoc_2015_be",TRUE,5,20,12.25,24.9166666666667,1.24791492765599,4,2.50552593699074,3.21553692360269,1.6094379124341
"Medoc_2015_be",TRUE,10,20,14.75,0.916666666666667,0.239356776939085,4,2.69124308278583,-0.0870113769896298,2.30258509299405
"Medoc_2015_be",TRUE,1,30,3.25,0.916666666666667,0.239356776939085,4,1.17865499634165,-0.0870113769896298,0
"Medoc_2015_be",TRUE,2,30,5.75,6.25,0.625,4,1.74919985480926,1.83258146374831,0.693147180559945
"Medoc_2015_be",TRUE,5,30,8.5,9,0.75,4,2.14006616349627,2.19722457733622,1.6094379124341
"Medoc_2015_be",TRUE,10,30,21,2,0.353553390593274,4,3.04452243772342,0.693147180559945,2.30258509299405
"Medoc_2015_be",TRUE,2,40,6.75,9.58333333333333,0.773923984208613,4,1.90954250488444,2.26002547857525,0.693147180559945
"Medoc_2015_be",TRUE,5,40,14.5,17.6666666666667,1.05079335107654,4,2.67414864942653,2.87167962488401,1.6094379124341
"Medoc_2015_be",TRUE,10,40,18,27.3333333333333,1.30703226177984,4,2.89037175789616,3.30810695859614,2.30258509299405
"Medoc_2015_be",TRUE,2,50,5.5,1,0.25,4,1.70474809223843,0,0.693147180559945
"Medoc_2015_be",TRUE,5,50,14.5,32.3333333333333,1.42156017576933,4,2.67414864942653,3.47609868983527,1.6094379124341
"Medoc_2015_be",TRUE,10,50,23.25,6.25,0.625,4,3.14630513203337,1.83258146374831,2.30258509299405
"Medoc_2015_dv",TRUE,1,5,2.75,4.91666666666667,0.554338945652086,4,1.01160091167848,1.59263079411772,0
"Medoc_2015_dv",TRUE,2,5,2.5,1.66666666666667,0.322748612183951,4,0.916290731874155,0.510825623765991,0.693147180559945
"Medoc_2015_dv",TRUE,1,10,1.5,0.333333333333333,0.144337567297406,4,0.405465108108164,-1.09861228866811,0
"Medoc_2015_dv",TRUE,2,10,2.75,0.916666666666667,0.239356776939085,4,1.01160091167848,-0.0870113769896298,0.693147180559945
"Medoc_2015_dv",TRUE,5,10,10,3.33333333333333,0.456435464587638,4,2.30258509299405,1.20397280432594,1.6094379124341
"Medoc_2015_dv",TRUE,1,20,3,0.666666666666667,0.204124145231932,4,1.09861228866811,-0.405465108108164,0
"Medoc_2015_dv",TRUE,2,20,4,4.66666666666667,0.540061724867322,4,1.38629436111989,1.54044504094715,0.693147180559945
"Medoc_2015_dv",TRUE,5,20,11.25,16.9166666666667,1.02824688993776,4,2.42036812865043,2.82829932925379,1.6094379124341
"Medoc_2015_dv",TRUE,10,20,17.5,65,2.01556443707464,4,2.86220088092947,4.17438726989564,2.30258509299405
"Medoc_2015_dv",TRUE,1,30,3.5,5.66666666666667,0.595119035711904,4,1.25276296849537,1.73460105538811,0
"Medoc_2015_dv",TRUE,2,30,6.5,3.66666666666667,0.478713553878169,4,1.87180217690159,1.29928298413026,0.693147180559945
"Medoc_2015_dv",TRUE,5,30,13.5,19.6666666666667,1.10867789130417,4,2.60268968544438,2.97892515523761,1.6094379124341
"Medoc_2015_dv",TRUE,10,30,22.25,23.5833333333333,1.21406685702779,4,3.10234200861225,3.16054024785524,2.30258509299405
"Medoc_2015_dv",TRUE,2,40,7.75,6.25,0.625,4,2.04769284336526,1.83258146374831,0.693147180559945
"Medoc_2015_dv",TRUE,5,40,13.5,23,1.19895788082818,4,2.60268968544438,3.13549421592915,1.6094379124341
"Medoc_2015_dv",TRUE,10,40,22,156,3.1224989991992,4,3.09104245335832,5.04985600724954,2.30258509299405
"Medoc_2015_dv",TRUE,2,50,7.75,12.9166666666667,0.898494110535326,4,2.04769284336526,2.55851846713125,0.693147180559945
"Medoc_2015_dv",TRUE,5,50,12.25,16.25,1.00778221853732,4,2.50552593699074,2.78809290877575,1.6094379124341
"Medoc_2015_dv",TRUE,10,50,23.5,121.666666666667,2.75756535129572,4,3.15700042115011,4.80128506491438,2.30258509299405
"Medoc_2015_pu",TRUE,1,5,1,0.666666666666667,0.204124145231932,4,0,-0.405465108108164,0
"Medoc_2015_pu",TRUE,2,5,3.25,1.58333333333333,0.314576434802948,4,1.17865499634165,0.45953232937844,0.693147180559945
"Medoc_2015_pu",TRUE,1,10,2,0.666666666666667,0.204124145231932,4,0.693147180559945,-0.405465108108164,0
"Medoc_2015_pu",TRUE,2,10,3.25,6.91666666666667,0.657488909919146,4,1.17865499634165,1.9339339580086,0.693147180559945
"Medoc_2015_pu",TRUE,5,10,12.75,12.9166666666667,0.898494110535326,4,2.54553127160443,2.55851846713125,1.6094379124341
"Medoc_2015_pu",TRUE,1,20,3,2,0.353553390593274,4,1.09861228866811,0.693147180559945,0
"Medoc_2015_pu",TRUE,2,20,4.5,8.33333333333333,0.721687836487032,4,1.50407739677627,2.12026353620009,0.693147180559945
"Medoc_2015_pu",TRUE,5,20,13.75,40.9166666666667,1.59915342186629,4,2.62103882411258,3.71153747800652,1.6094379124341
"Medoc_2015_pu",TRUE,10,20,19.75,17.5833333333333,1.04831213545076,4,2.98315349134713,2.86695148368807,2.30258509299405
"Medoc_2015_pu",TRUE,1,30,2.5,0.333333333333333,0.144337567297406,4,0.916290731874155,-1.09861228866811,0
"Medoc_2015_pu",TRUE,2,30,7,8.66666666666667,0.735980072193987,4,1.94591014905531,2.15948424935337,0.693147180559945
"Medoc_2015_pu",TRUE,5,30,13.25,8.91666666666667,0.746519702798705,4,2.58399755243223,2.18792218467391,1.6094379124341
"Medoc_2015_pu",TRUE,10,30,20.5,89.6666666666667,2.36731211855697,4,3.02042488614436,4.49609909093373,2.30258509299405
"Medoc_2015_pu",TRUE,2,40,10,4.66666666666667,0.540061724867322,4,2.30258509299405,1.54044504094715,0.693147180559945
"Medoc_2015_pu",TRUE,5,40,16.25,4.25,0.515388203202208,4,2.78809290877575,1.44691898293633,1.6094379124341
"Medoc_2015_pu",TRUE,10,40,29.25,31.5833333333333,1.40497627500728,4,3.37587957367787,3.45262955529443,2.30258509299405
"Medoc_2015_pu",TRUE,2,50,8.33333333333333,1.33333333333333,0.38490017945975,3,2.12026353620009,0.287682072451781,0.693147180559945
"Medoc_2015_pu",TRUE,5,50,16.2,45.7,1.35203550249245,5,2.78501124223834,3.82209829790016,1.6094379124341
"Medoc_2015_pu",TRUE,10,50,27.75,8.25,0.718070330817254,4,3.32323584019244,2.11021320034659,2.30258509299405
"Mertz_1968",FALSE,24,18,16.4,1.3,0.228035085019828,5,2.79728133483015,0.262364264467491,3.17805383034795
"Mertz_1968",FALSE,24,24,19.4,7.8,0.558569601750758,5,2.96527306606928,2.05412373369555,3.17805383034795
"Mertz_1968",FALSE,24,30,23.2,4.7,0.433589667773576,5,3.14415227867226,1.54756250871601,3.17805383034795
"Mertz_1968",FALSE,24,36,29.8,13.7,0.74027022093287,5,3.39450839351136,2.61739583283408,3.17805383034795
"Mertz_1968",FALSE,48,36,31.8,14.7,0.766811580507233,5,3.45946628978613,2.68784749378469,3.87120101090789
"Mertz_1968",FALSE,24,48,34.8,28.7,1.07144761887831,5,3.54961738678043,3.35689712276558,3.17805383034795
"Mertz_1968",FALSE,48,48,44.6,1.3,0.228035085019828,5,3.79773385902602,0.262364264467491,3.87120101090789
"Mertz_1968",FALSE,48,60,53.6,4.8,0.438178046004133,5,3.98154906807676,1.56861591791385,3.87120101090789
"Mertz_1968",FALSE,24,72,51.4,58.8,1.53362316101447,5,3.93963817246112,4.07414185490458,3.17805383034795
"Mertz_1968",FALSE,48,72,58.6,25.3,1.00598210719674,5,4.07073469658297,3.23080439573347,3.87120101090789
"Mertz_1968",FALSE,96,72,66.2,2.7,0.3286335345031,5,4.19268046294296,0.993251773010283,4.56434819146784
"Mertz_1968",FALSE,48,96,80,73.5,1.71464281994822,5,4.38202663467388,4.29728540621879,3.87120101090789
"Mertz_1968",FALSE,96,96,84,71,1.68522995463527,5,4.43081679884331,4.26267987704132,4.56434819146784
"Mertz_1968",FALSE,96,120,108.8,101.7,2.01692835767659,5,4.68951133442184,4.62202730305451,4.56434819146784
"Mertz_1968",FALSE,48,144,108.8,75.7,1.7401149387325,5,4.68951133442184,4.3267781604434,3.87120101090789
"Mertz_1968",FALSE,96,144,129.2,24.7,0.993981891183134,5,4.8613615913485,3.20680324363393,4.56434819146784
"Mertz_1968",FALSE,192,144,140.4,4.3,0.414728827066554,5,4.94449549159171,1.45861502269952,5.25749537202778
"Mertz_1968",FALSE,96,192,157.2,97.2,1.9718012070186,5,5.05751887999511,4.57677071146639,4.56434819146784
"Mertz_1968",FALSE,192,192,187.2,10.7,0.654217089351845,5,5.23217756404349,2.37024374146786,5.25749537202778
"Mertz_1968",FALSE,192,240,229.6,64.8,1.60996894379985,5,5.43633866444541,4.17130560335823,5.25749537202778
"Mertz_1968",FALSE,96,288,214.2,309.2,3.51681674245332,5,5.36691015801365,5.73398831671327,4.56434819146784
"Mertz_1968",FALSE,192,288,268.8,32.7,1.14367827643966,5,5.59396760864899,3.48737507790321,5.25749537202778
"Mertz_1968",FALSE,192,384,336.8,173.7,2.63590591637866,5,5.81948928236817,5.15732967324706,5.25749537202778
"Mertz_1968",FALSE,192,576,413.4,475.8,4.36256805104516,5,6.02441564724767,6.16499759786886,5.25749537202778
"Mills_2004",TRUE,1,5,3.5,1.66666666666667,0.322748612183951,4,1.25276296849537,0.510825623765991,0
"Mills_2004",TRUE,1,10,7.8,3.28888888888889,0.181352940116473,10,2.05412373369555,1.1905497839938,0
"Mills_2004",TRUE,3,15,4,1.71428571428571,0.163663417676994,8,1.38629436111989,0.538996500732687,1.09861228866811
"Mills_2004",TRUE,1,20,14.5555555555556,11.2777777777778,0.373137808881665,9,2.67797274586493,2.42283422114562,0
"Mills_2004",TRUE,1,30,23.5454545454545,18.4727272727273,0.390726461278476,11,3.15893278890117,2.91629544290596,0
"Mills_2004",TRUE,3,30,8.5,1.1,0.174801474695025,6,2.14006616349627,0.0953101798043249,1.09861228866811
"Mills_2004",TRUE,1,40,27.5833333333333,21.3560606060606,0.385105149836998,12,3.31721172558906,3.06133556852774,0
"Mills_2004",TRUE,1,60,38.2380952380952,51.3904761904762,0.34136738573258,21,3.64383227622334,3.93945286717012,0
"Mills_2004",TRUE,2,60,20.8181818181818,7.36363636363636,0.246691100109079,11,3.03582673075587,1.99655388187407,0.693147180559945
"Mills_2004",TRUE,3,60,15.0625,7.39583333333333,0.169970509084174,16,2.71220821125087,2.00091677856752,1.09861228866811
"Mills_2004",TRUE,4,60,10.6666666666667,9.25,0.337931251683234,9,2.36712361413162,2.22462355152433,1.38629436111989
"Mills_2004",TRUE,6,60,7.71428571428571,2.57142857142857,0.229081064496364,7,2.04307389750896,0.944461608840852,1.79175946922805
"Mills_2004",TRUE,12,60,3.5,1.1,0.174801474695025,6,1.25276296849537,0.0953101798043249,2.484906649788
"Mills_2004",TRUE,1,80,37.7,55.3444444444444,0.743938468184328,10,3.62966009445396,4.01357628274302,0
"Mills_2004",TRUE,3,90,17.5833333333333,53.5378787878788,0.609746525136327,12,2.86695148368807,3.98038941810448,1.09861228866811
"Mills_2004",TRUE,1,100,39.5714285714286,62.2857142857143,1.12744712791291,7,3.67810735713203,4.13173209429372,0
"Mills_2004",TRUE,3,120,26.6666666666667,34.75,0.654990340141755,9,3.28341434600577,3.5481795720108,1.09861228866811
"Mills_2004",TRUE,3,180,29.9090909090909,69.4909090909091,0.757829158721915,11,3.398162477967,4.24119593956775,1.09861228866811
"Montoya_2000",TRUE,1,1,0.24,8.6436,0.07,42,-1.42711635564015,2.15681916270118,0
"Montoya_2000",TRUE,1,5,1.33,128.5956,0.27,42,0.285178942233662,4.85667259659921,0
"Montoya_2000",TRUE,1,10,3.36,406.4256,0.48,42,1.21194097397511,6.00740088640634,0
"Montoya_2000",TRUE,1,20,5.14,1397.2644,0.89,42,1.63705307946707,7.24227160405483,0
"Montoya_2000",TRUE,1,30,5.64,2057.5296,1.08,42,1.72988406550997,7.62926131883899,0
"Montoya_2000",TRUE,1,40,6.92,2935.4724,1.29,42,1.93441576962958,7.9846236733139,0
"Montoya_2000",TRUE,1,50,9.9,3167.4384,1.34,42,2.29253475714054,8.06067846449238,0
"Montoya_2000",TRUE,1,60,9.22,2456.1936,1.18,42,2.2213750375685,7.80636811352188,0
"Montoya_2000",TRUE,5,5,3.55,36,0.25,24,1.26694760348732,3.58351893845611,1.6094379124341
"Montoya_2000",TRUE,5,25,15.05,696.96,1.1,24,2.71137799119488,6.54672802030454,1.6094379124341
"Montoya_2000",TRUE,5,50,27.35,2190.24,1.95,24,3.30871652886799,7.6917664058472,1.6094379124341
"Montoya_2000",TRUE,5,100,36.05,9216,4,24,3.58490686373096,9.12869638293567,1.6094379124341
"Montoya_2000",TRUE,5,150,39.65,14689.44,5.05,24,3.68009094808086,9.59488414727043,1.6094379124341
"Montoya_2000",TRUE,5,200,49.5,20391.84,5.95,24,3.90197266957464,9.92289009981097,1.6094379124341
"Montoya_2000",TRUE,5,250,49.25,7673.76,3.65,24,3.8969093676181,8.94556199588469,1.6094379124341
"Montoya_2000",TRUE,5,300,51.7,12188.16,4.6,24,3.94545778151438,9.40822026768599,1.6094379124341
"Omkar_2004",FALSE,1,50,1.6875,0.0282600308641975,0.0168107200512642,10,0.523248143764548,-3.56630680957499,0
"Omkar_2004",FALSE,1,100,3.02083333333333,0.0598958333333333,0.024473625259314,10,1.10553273151268,-2.81514833665858,0
"Omkar_2004",FALSE,1,200,7.425,7.38863304093567,0.135910200508789,20,2.00485268468876,1.99994274368731,0
"Omkar_2004",FALSE,2,200,15.6,2.04444444444444,0.142984070596848,10,2.74727091425549,0.715126087278721,0.693147180559945
"Omkar_2004",FALSE,4,200,23.1,2.91481481481481,0.17072828748672,10,3.13983261752775,1.06980628941903,1.38629436111989
"Omkar_2004",FALSE,8,200,32.6666666666667,2.8641975308642,0.169239402352531,10,3.48635519000246,1.05228821699387,2.07944154167984
"Omkar_2004",FALSE,1,300,6.12916666666667,0.148321759259259,0.0385125640874844,10,1.81305879725945,-1.90837131599398,0
"Omkar_2004",FALSE,1,400,6.64583333333333,0.103491512345679,0.0321700967275013,10,1.89399009187695,-2.26826567596136,0
"Salt_1974",TRUE,4,40,4.236,0.0169,0.013,10,1.44361942773916,-4.08044165705311,1.38629436111989
"Salt_1974",TRUE,20,40,17.14,0.0841,0.029,10,2.84141491316963,-2.47574871200323,2.99573227355399
"Salt_1974",TRUE,4,75,5.144,0.0169,0.013,10,1.63783098693532,-4.08044165705311,1.38629436111989
"Salt_1974",TRUE,4,200,6.92,0.0441,0.021,10,1.93441576962958,-3.12129549652934,1.38629436111989
"Salt_1974",TRUE,20,200,31.3,0.3721,0.061,10,3.44361809754611,-0.98859264362956,2.99573227355399
"Uttley_1980_i1",FALSE,1,12,3.6,12.1104,0.29,12,1.28093384546206,2.49406458757277,0
"Uttley_1980_i1",FALSE,1,17,4.96,14.7456,0.32,12,1.60140574073684,2.69094473319927,0
"Uttley_1980_i1",FALSE,1,24,5.62,25.4016,0.42,12,1.7263316639056,3.23481216416655,0
"Uttley_1980_i1",FALSE,1,36,6.37,20.7936,0.38,12,1.85159946958407,3.03464524705259,0
"Uttley_1980_i1",FALSE,1,50,7.96,37.4544,0.51,12,2.07442899985629,3.62312419304847,0
"Uttley_1980_i1",FALSE,1,70,8.21,20.7936,0.38,12,2.10535292346434,3.03464524705259,0
"Uttley_1980_i1",FALSE,2,24,14.39,56.25,1.25,6,2.66653352089928,4.02980604108453,0.693147180559945
"Uttley_1980_i1",FALSE,2,35,17.42,67.5684,1.37,6,2.85761897142436,4.21314041813618,0.693147180559945
"Uttley_1980_i1",FALSE,2,50,20.94,87.6096,1.56,6,3.04166120544239,4.472890580979,0.693147180559945
"Uttley_1980_i1",FALSE,2,70,20.17,77.7924,1.47,6,3.00419635196612,4.3540437400374,0.693147180559945
"Uttley_1980_i1",FALSE,2,100,26.08,68.5584,1.38,6,3.26116873705845,4.22768593679434,0.693147180559945
"Uttley_1980_i1",FALSE,2,140,25.12,73.6164,1.43,6,3.2236643416,4.29886782699974,0.693147180559945
"Uttley_1980_i1",FALSE,4,35,26.1,4.3264,0.52,4,3.26193531432865,1.46473578742645,1.38629436111989
"Uttley_1980_i1",FALSE,4,49,34.32,69.2224,2.08,4,3.53572827461976,4.23732450966623,1.38629436111989
"Uttley_1980_i1",FALSE,4,70,38.94,257.2816,4.01,4,3.66202199994405,5.55017120487674,1.38629436111989
"Uttley_1980_i1",FALSE,4,100,41.69,139.24,2.95,4,3.73026129189271,4.93619906294324,1.38629436111989
"Uttley_1980_i1",FALSE,4,141,46.84,249.64,3.95,4,3.84673753872952,5.52001988006584,1.38629436111989
"Uttley_1980_i1",FALSE,4,198,42.52,140.1856,2.96,4,3.74997455347375,4.94296725891172,1.38629436111989
"Uttley_1980_i1",FALSE,6,40,31.94,8.1225,0.95,3,3.46385914278687,2.09463798856112,1.79175946922805
"Uttley_1980_i1",FALSE,6,58,36.65,31.4721,1.87,3,3.60141342833266,3.44910143906921,1.79175946922805
"Uttley_1980_i1",FALSE,6,80,49.58,53.5824,2.44,3,3.90358752660704,3.98122065594644,1.79175946922805
"Uttley_1980_i1",FALSE,6,114,62.07,133.4025,3.85,3,4.12826278042556,4.8933708739356,1.79175946922805
"Uttley_1980_i1",FALSE,6,160,59.82,225,5,3,4.0913400532018,5.41610040220442,1.79175946922805
"Uttley_1980_i1",FALSE,6,224,63.41,279.2241,5.57,3,4.14962157771194,5.6320146852146,1.79175946922805
"Uttley_1980_i1",FALSE,8,88,57.46,139.0041,3.93,3,4.05108905355114,4.93450342909856,2.07944154167984
"Uttley_1980_i1",FALSE,8,127,71.67,107.7444,3.46,3,4.27207225000583,4.67976175547548,2.07944154167984
"Uttley_1980_i1",FALSE,8,180,65.42,249.0084,5.26,3,4.18082802211024,5.51748663083546,2.07944154167984
"Uttley_1980_i1",FALSE,8,252,73.54,179.0244,4.46,3,4.29782947587313,5.18752210940016,2.07944154167984
"Uttley_1980_i2",FALSE,1,2,1.16,7.84,0.2,14,0.148420005118273,2.05923883436232,0
"Uttley_1980_i2",FALSE,1,5,1.95,13.2496,0.26,14,0.667829372575655,2.5839673632973,0
"Uttley_1980_i2",FALSE,1,12,3.16,18.8356,0.31,14,1.15057202759882,2.93574869622463,0
"Uttley_1980_i2",FALSE,1,21,3.76,26.8324,0.37,14,1.3244189574018,3.28961011254278,0
"Uttley_1980_i2",FALSE,1,33,4.62,37.9456,0.44,14,1.53039470509365,3.63615355509086,0
"Uttley_1980_i2",FALSE,1,50,5.11,18.8356,0.31,14,1.63119940421561,2.93574869622463,0
"Uttley_1980_i2",FALSE,2,7,4.04,21.3444,0.66,7,1.39624469197306,3.0607894101873,0.693147180559945
"Uttley_1980_i2",FALSE,2,12,5.33,12.7449,0.51,7,1.67335123817775,2.5451311915831,0.693147180559945
"Uttley_1980_i2",FALSE,2,18,6.5,31.36,0.8,7,1.87180217690159,3.44553319548221,0.693147180559945
"Uttley_1980_i2",FALSE,2,30,8.87,103.0225,1.45,7,2.18267479632149,4.63494741097559,0.693147180559945
"Uttley_1980_i2",FALSE,2,48,9.27,30.5809,0.79,7,2.22678337957776,3.42037563106849,0.693147180559945
"Uttley_1980_i2",FALSE,2,70,10.45,105.8841,1.47,7,2.34660197841082,4.66234509969192,0.693147180559945
